Word	Similar_Word	Sense_id	Semantic_Similarity
general	acclamation	1	0.74122125
general	assembly	1	0.7053406
general	aviation	1	0.60130453
general	broader	1	0.7535465
general	classical	1	0.7149882
general	contractor	1	0.6028342
general	describing	1	0.73531467
general	discussion	1	0.7653304
general	ethnomethodological	1	0.72562224
general	formal	1	0.7454782
general	galco	1	0.6717321
general	homecare	1	0.61509186
general	itt	1	0.6403776
general	leasing	1	0.6370087
general	manitoba	1	0.72344786
general	pharmacies	1	0.6391904
general	provincial	1	0.8355446
general	qualitative	1	0.7332487
general	re	1	0.7238422
general	regularities	1	0.71911454
general	rigorous	1	0.7191947
general	speaker	1	0.7103334
general	speakership	1	0.70657176
general	strict	1	0.7355062
general	subtle	1	0.7153234
general	unopposed	1	0.6988666
george	29	1	0.88490987
george	alan	1	0.8578739
george	albert	1	0.8599229
george	arthur	1	0.9046165
george	baron	1	0.7298093
george	baronet	1	0.71984315
george	cbe	1	0.8741001
george	charles	1	0.93345785
george	frederick	1	0.8971606
george	henry	1	0.8557833
george	jack	1	0.8655661
george	john	1	0.7510285
george	joseph	1	0.7164721
george	leonard	1	0.8660857
george	michael	1	0.8686153
george	obe	1	0.87639046
george	peter	1	0.9049891
george	richard	1	0.8917489
george	thomas	1	0.88923633
george	william	1	0.9253565
german	austrian	1	0.83756864
german	danish	1	0.7906206
german	dutch	1	0.8322425
german	english	1	0.77260137
german	estonian	1	0.7745871
german	expellees	1	0.78745276
german	finnish	1	0.7375185
german	gdr	1	0.7622198
german	germanisation	1	0.7072215
german	germany	1	0.81785136
german	luxembourgish	1	0.7057387
german	occupation	1	0.7331964
german	orientalist	1	0.7074663
german	philologist	1	0.7375517
german	physiologist	1	0.7158898
german	polish	1	0.833582
german	portuguese	1	0.7415581
german	russian	1	0.74427575
german	slovene	1	0.70954084
german	sudeten	1	0.7519198
german	sudetenland	1	0.7535725
german	swedish	1	0.7698703
german	tsarist	1	0.71708393
germany	anhalt	1	0.84935385
germany	anschluss	1	0.7355718
germany	baden	1	0.78570086
germany	bavaria	1	0.78860337
germany	brandenburg	1	0.7719046
germany	bundesland	1	0.76509786
germany	cochem	1	0.7680952
germany	diepholz	1	0.77827185
germany	fulda	1	0.75610095
germany	german	1	0.8178513
germany	gifhorn	1	0.7678475
germany	harz	1	0.7583159
germany	hitleras	1	0.758115
germany	holzminden	1	0.76508296
germany	kreis	1	0.76831144
germany	occupation	1	0.78837913
germany	palatinate	1	0.8244176
germany	rhineland	1	0.7998367
germany	saxony	1	0.8890488
germany	sudetenland	1	0.7887806
germany	thuringia	1	0.7722115
germany	ussr	1	0.74382126
germany	wurttemberg	1	0.76757956
g	games	1	0.92236894
g	goaltenders	1	0.7781508
g	goaltending	1	0.78994197
g	gp	1	0.80517274
g	gs	1	0.73404586
girl	agsa	1	0.61818856
girl	baby	1	0.8384209
girl	boy	1	0.8639143
girl	boysa	1	0.6537284
girl	crazy	1	0.71325415
girl	cub	1	0.6764878
girl	cyo	1	0.5988424
girl	daddy	1	0.7203005
girl	ffa	1	0.60329276
girl	girlsa	1	0.5952603
girl	guides	1	0.7573451
girl	gypsy	1	0.8265886
girl	igssa	1	0.62776303
girl	kiss	1	0.71502626
girl	lovin	1	0.7212903
girl	maid	1	0.8553433
girl	man	1	0.8161627
girl	mens	1	0.60286605
girl	schoolgirl	1	0.77072114
girl	scouting	1	0.6568285
girl	scouts	1	0.75679725
girl	stranger	1	0.7795932
girl	tonight	1	0.7331303
girl	wagggs	1	0.7253488
g	joseph	1	0.7259542
g	l	1	0.6121207
g	minutes	1	0.7703152
goal	1000th	1	0.7563716
goal	100th	1	0.7714234
goal	against	1	0.8066755
goal	agbonlahor	1	0.76892656
goal	aim	1	0.80790985
goal	aiming	1	0.6752342
goal	aims	1	0.6477232
goal	akers	1	0.85534096
goal	answered	1	0.80679435
goal	arsenal	1	0.785115
goal	cap	1	0.7688403
goal	chelsea	1	0.76689905
goal	equaliser	1	0.77811867
goal	equalising	1	0.78320235
goal	everton	1	0.7763399
goal	goalscoring	1	0.7521534
goal	gostkowski	1	0.83267945
goal	hat	1	0.76448524
goal	jacke	1	0.83025813
goal	kasay	1	0.8182494
goal	kick	1	0.80134743
goal	kicked	1	0.8694927
goal	kicker	1	0.79234064
goal	kicking	1	0.85520947
goal	nailed	1	0.86954296
goal	nailing	1	0.8546942
goal	netted	1	0.817745
goal	netting	1	0.8235281
goal	objectives	1	0.67581046
goal	promote	1	0.6312705
goal	sunderland	1	0.7537182
goal	td	1	0.7851026
goal	touchdown	1	0.8137339
goal	trick	1	0.77841914
goal	twofold	1	0.63039833
goal	vinatieri	1	0.82179534
goal	yarder	1	0.800549
god	apostolate	1	0.7213036
god	atum	1	0.8100683
god	baptism	1	0.73999846
god	bickertonite	1	0.7440608
god	caelus	1	0.7946524
god	christas	1	0.7694944
god	chthonic	1	0.7927863
god	demeter	1	0.7926652
god	dionysus	1	0.7944507
god	divine	1	0.9270482
god	doctrine	1	0.7262272
god	eternal	1	0.9184114
god	fathers	1	0.7210154
god	freyr	1	0.7958703
god	goddess	1	0.9037418
god	godhead	1	0.8799027
god	goodness	1	0.8973092
god	holiness	1	0.75737625
god	horus	1	0.8186085
god	khnum	1	0.8293895
god	mediatrix	1	0.7635155
god	omnipotence	1	0.8581106
god	oneness	1	0.89777285
god	osiris	1	0.8210046
god	pajc	1	0.73313254
god	pantheon	1	0.79839534
god	pentecostal	1	0.73495
god	ptah	1	0.79985225
god	resurrection	1	0.7219553
god	righteousness	1	0.8885364
god	sabazius	1	0.8010812
god	salvation	1	0.8952877
god	sekhmet	1	0.80824673
god	sonship	1	0.8738542
god	spiritual	1	0.8708783
god	thoth	1	0.8066954
god	transcendent	1	0.8661082
god	tutelary	1	0.7960061
god	worshipper	1	0.7934758
god	zeus	1	0.8344734
gold	100m	1	0.7911288
gold	200m	1	0.775107
gold	400m	1	0.7838349
gold	4x400m	1	0.7879588
gold	5000m	1	0.77798814
gold	addy	1	0.60570866
gold	armlets	1	0.7817404
gold	artsmark	1	0.63904613
gold	brocade	1	0.7777106
gold	bronze	1	0.9646102
gold	caldecott	1	0.600658
gold	chaconia	1	0.71166384
gold	combativity	1	0.6076774
gold	earrings	1	0.7849171
gold	embossed	1	0.782864
gold	embroidered	1	0.810603
gold	enameled	1	0.8337091
gold	enamelled	1	0.8591688
gold	encrusted	1	0.79198503
gold	epee	1	0.7758239
gold	gilt	1	0.843419
gold	individual	1	0.81893456
gold	medal	1	0.87261856
gold	medalist	1	0.8367117
gold	medallion	1	0.73173505
gold	medallist	1	0.85530657
gold	medals	1	0.879629
gold	newbery	1	0.6021377
gold	olympic	1	0.8135643
gold	plated	1	0.802717
gold	rhysling	1	0.6044899
gold	ribbon	1	0.6015248
gold	rubies	1	0.79224014
gold	sabre	1	0.7909088
gold	satin	1	0.797748
gold	silver	1	0.971585
gold	tassie	1	0.65592426
gold	turquoise	1	0.8037457
gov	allhiphop	1	0.51705015
gov	aspx	1	0.8298304
gov	assemblyman	1	0.77322817
gov	cfm	1	0.8622922
gov	cgi	1	0.5311714
gov	com	1	0.8908066
gov	congresswoman	1	0.80034643
gov	cornyn	1	0.7755269
gov	deukmejian	1	0.7883034
gov	docs	1	0.51450765
gov	edu	1	0.8790937
government	act	1	0.65314543
government	administrated	1	0.6218715
government	agencies	1	0.8352898
government	authorities	1	0.68700105
government	budgets	1	0.7926652
government	claridon	1	0.7292637
government	corporate	1	0.8013916
government	councils	1	0.6441205
government	decatur	1	0.70673394
government	devolved	1	0.6462501
government	entities	1	0.8293923
government	federal	1	0.8071546
government	funding	1	0.8269207
government	governments	1	0.8461667
government	insurance	1	0.79716176
government	lga	1	0.62601817
government	lgas	1	0.64789754
government	logan	1	0.71598184
government	monroe	1	0.7244828
government	nelsonville	1	0.7103991
government	perry	1	0.72208184
government	pittsfield	1	0.7077157
government	regulatory	1	0.7951109
government	reorganisation	1	0.6534067
government	statewide	1	0.7568234
government	subsidies	1	0.7891205
gov	freep	1	0.5190495
gov	glendening	1	0.77008957
gov	gobiernousa	1	0.5598182
gov	governor	1	0.8879583
gov	htm	1	0.82710654
gov	http	1	0.8280345
gov	mckeithen	1	0.7888947
gov	misc	1	0.50558686
gov	org	1	0.90239114
gov	pdf	1	0.86198884
gov	php	1	0.81610113
gov	rep	1	0.8389372
gov	senator	1	0.8041466
gov	shtml	1	0.50076765
gov	shtml	1	0.8562417
gov	usao	1	0.52683544
gov	webpage	1	0.51339763
gov	www2	1	0.552612
g	penalty	1	0.7293511
g	pitched	1	0.77797675
g	pos	1	0.7673
g	r	1	0.87026155
graduate	aoyama	1	0.70900697
graduate	bunka	1	0.7106734
graduate	bunkyo	1	0.74359417
graduate	business	1	0.8693682
graduate	certificate	1	0.8251703
graduate	certificates	1	0.8507262
graduate	chuo	1	0.75079
graduate	columbia	1	0.81819165
graduate	coursework	1	0.8491052
graduate	daigaku	1	0.71083796
graduate	diploma	1	0.86399007
graduate	diplomas	1	0.85003954
graduate	doctoral	1	0.8938584
graduate	doshisha	1	0.7295525
graduate	economics	1	0.855249
graduate	engineering	1	0.8242871
graduate	gakuen	1	0.75630575
graduate	gakugei	1	0.71190774
graduate	gakuin	1	0.8176914
graduate	hitotsubashi	1	0.73371273
graduate	hosei	1	0.72851205
graduate	hyogo	1	0.73317885
graduate	journalism	1	0.8436497
graduate	keio	1	0.7784609
graduate	kunitachi	1	0.70863956
graduate	mathematics	1	0.82609266
graduate	offered	1	0.85873467
graduate	offers	1	0.82717764
graduate	postgraduate	1	0.9005721
graduate	prefectural	1	0.7380129
graduate	programmes	1	0.886318
graduate	programs	1	0.9119253
graduate	psychology	1	0.84262884
graduate	rikkyo	1	0.74694765
graduate	ritsumeikan	1	0.76639897
graduate	sangyo	1	0.72308713
graduate	senshu	1	0.7766422
graduate	sociology	1	0.81965953
graduate	stanford	1	0.8123783
graduate	undergraduate	1	0.85524654
graduate	university	1	0.8167213
graduate	waseda	1	0.7978629
grant	abrogate	1	0.7561658
grant	alan	1	0.90495944
grant	annul	1	0.75489914
grant	bruce	1	0.8922258
grant	cliff	1	0.8812369
grant	compel	1	0.80607617
grant	exercise	1	0.7542385
grant	harrison	1	0.7069625
grant	hooker	1	0.698383
grant	moore	1	0.8875392
grant	obey	1	0.7633513
grant	renounce	1	0.77372783
grant	rescind	1	0.77864176
grant	revoke	1	0.83329177
grant	sanction	1	0.809225
grant	waive	1	0.77717954
great	1707	1	0.54036194
great	aghvank	1	0.7131143
great	ashoka	1	0.7050788
great	busiris	1	0.70686245
great	cousin	1	0.6543609
great	descendant	1	0.6710548
great	dharmaraksita	1	0.7166795
great	dirghatamas	1	0.7123475
great	disastrous	1	0.5434369
great	divodasa	1	0.72531897
great	grandaughter	1	0.6669039
great	grandchild	1	0.6803795
great	granddaughter	1	0.81804883
great	grandfather	1	0.7933808
great	grandmother	1	0.7044571
great	grandnephew	1	0.6599796
great	grandniece	1	0.7373131
great	hystaspes	1	0.706576
great	inherited	1	0.66699857
great	khafra	1	0.7039694
great	kings	1	0.706523
great	kudepasiri	1	0.7038428
great	maternal	1	0.70158345
great	mentions	1	0.70283735
great	mfgb	1	0.52999395
great	nayapala	1	0.72862405
great	nephew	1	0.7057256
great	niece	1	0.7146046
great	parikshita	1	0.70621145
great	paternal	1	0.70321375
great	pushyamitra	1	0.71197367
great	sodasa	1	0.7340551
great	turmoil	1	0.55030566
great	unrest	1	0.52638054
great	upheaval	1	0.55948687
great	upheavals	1	0.5453251
great	uprisings	1	0.53823566
great	vrihadvala	1	0.7129396
great	wars	1	0.5214708
g	reb	1	0.7279759
green	bay	1	0.741088
green	bearcats	1	0.70564455
green	beside	1	0.77216697
green	blackpill	1	0.74834764
green	bluish	1	0.8978415
green	bright	1	0.9341667
green	brown	1	0.933382
green	buccaneers	1	0.7175609
green	buffalo	1	0.7533279
green	cavaliers	1	0.70587105
green	color	1	0.9012183
green	colored	1	0.9141023
green	dallas	1	0.7095017
green	dolphins	1	0.6889051
green	falcons	1	0.699559
green	gossops	1	0.75841457
green	jacksonville	1	0.69238067
green	lakeside	1	0.74568933
green	lambeau	1	0.76769865
green	malop	1	0.748583
green	mauve	1	0.9031185
green	packers	1	0.7858542
green	parade	1	0.74980235
green	pink	1	0.93524534
green	purple	1	0.94731635
green	riverside	1	0.7912611
green	seattle	1	0.69393504
green	sunnyside	1	0.76870924
green	syracuse	1	0.6968259
green	tampa	1	0.7355436
green	tan	1	0.9058132
green	thunder	1	0.75828004
green	timberwolves	1	0.6954734
green	vikings	1	0.73729575
green	violet	1	0.900081
green	westbourne	1	0.74936527
green	westcroft	1	0.7593928
green	woodside	1	0.7507866
green	yellow	1	0.9465915
ground	aerial	1	0.86944485
ground	aircrews	1	0.80697185
ground	airdrop	1	0.8367468
ground	bamboo	1	0.79373163
ground	bare	1	0.8007222
ground	berms	1	0.746892
ground	crews	1	0.79792297
ground	csar	1	0.8086445
ground	eats	1	0.84064484
ground	forages	1	0.8045865
ground	heliborne	1	0.8163082
ground	himalayan	1	0.80199736
ground	interdiction	1	0.80562955
ground	interdictory	1	0.8117792
ground	leafy	1	0.7910183
ground	manholes	1	0.7386104
ground	marbled	1	0.7976585
ground	moorhens	1	0.79302907
ground	musk	1	0.79886585
ground	quail	1	0.801093
ground	scallops	1	0.8012541
ground	skyspot	1	0.8285536
ground	splays	1	0.7568687
ground	strategic	1	0.80792457
ground	support	1	0.84719884
ground	surveillance	1	0.8245873
ground	vent	1	0.7367725
growth	angiogenesis	1	0.89502203
growth	apoptosis	1	0.8919597
growth	canopy	1	0.81889427
growth	chemotaxis	1	0.88463885
growth	competitiveness	1	0.8032689
growth	coppices	1	0.77444756
growth	differentiation	1	0.90338486
growth	diversification	1	0.80689955
growth	economic	1	0.75693655
growth	endothelial	1	0.8892974
growth	eucalypts	1	0.77253646
growth	fostering	1	0.7690638
growth	germination	1	0.76739836
growth	ghrelin	1	0.90554905
growth	ghrh	1	0.91304064
growth	glycogenolysis	1	0.8916647
growth	grasses	1	0.7649017
growth	halophytic	1	0.75489515
growth	hickories	1	0.7675308
growth	hormones	1	0.89667416
growth	industrialization	1	0.7616264
growth	litter	1	0.75258017
growth	maturation	1	0.8971479
growth	metabolic	1	0.8951534
growth	microglial	1	0.8873985
growth	mockernut	1	0.78735936
growth	motility	1	0.8854487
growth	npy	1	0.8855809
growth	phytoplankton	1	0.76616675
growth	productivity	1	0.77527446
growth	proliferation	1	0.92483664
growth	prospects	1	0.7821597
growth	secretion	1	0.9127324
growth	seedling	1	0.76553553
growth	seedlings	1	0.768951
growth	sustainability	1	0.8347795
growth	taproots	1	0.7561496
growth	undergrowth	1	0.75328344
growth	vegetative	1	0.7532395
g	toi	1	0.7742321
guidance	accountability	1	0.68816805
guidance	advice	1	0.82247233
guidance	aegis	1	0.7395495
guidance	appropriate	1	0.77303463
guidance	atcrbs	1	0.8124334
guidance	auspices	1	0.63690335
guidance	counselling	1	0.7224028
guidance	curriculum	1	0.69281304
guidance	directorship	1	0.7034597
guidance	editorship	1	0.6061423
guidance	instrumented	1	0.83522016
guidance	monopulse	1	0.8081113
guidance	navigation	1	0.8628091
guidance	patronage	1	0.6514028
guidance	providing	1	0.7486229
guidance	purview	1	0.5689192
guidance	radars	1	0.7888302
guidance	rcs	1	0.7962318
guidance	recruitment	1	0.69760513
guidance	referrals	1	0.70910203
guidance	responsibilities	1	0.69650364
guidance	seeker	1	0.7956633
guidance	sps	1	0.78349847
guidance	supervision	1	0.84032726
guidance	targeting	1	0.7936819
guidance	technical	1	0.7218987
guidance	telemetry	1	0.83989155
guidance	tutelage	1	0.9134838
guidance	tutorship	1	0.57166916
guide	animerica	1	0.65361196
guide	anthology	1	0.6492568
guide	bimonthly	1	0.57311803
guide	brochure	1	0.6003716
guide	cinefantastique	1	0.70057946
guide	comicbook	1	0.643516
guide	dreamwatch	1	0.71676725
guide	enable	1	0.7078306
guide	enabling	1	0.6869432
guide	examine	1	0.67858934
guide	guidebook	1	0.6803317
guide	icv2	1	0.6422271
guide	insider	1	0.7384714
guide	intended	1	0.74315
guide	lonelygirl15	1	0.6762795
guide	magazine	1	0.6419586
guide	manage	1	0.6801696
guide	monthly	1	0.5750993
guide	optimize	1	0.6892825
guide	partwork	1	0.673373
guide	philately	1	0.616305
guide	podcast	1	0.6479558
guide	publication	1	0.58955514
guide	quarterly	1	0.6041925
guide	seanbaby	1	0.6584988
guide	semimonthly	1	0.5723909
guide	smartmoney	1	0.65064967
guide	starlog	1	0.69203705
guide	tailored	1	0.7358201
guide	tekwar	1	0.6432903
guide	validate	1	0.72402763
guide	verify	1	0.68249065
guide	weekly	1	0.7143105
guide	xkcd	1	0.64330065
h	100mph	1	0.8348408
h	125mph	1	0.8142835
h	130mph	1	0.851024
h	150mph	1	0.82812077
h	155mph	1	0.817829
h	180mph	1	0.8323757
h	195km	1	0.8097996
h	200mph	1	0.82498395
h	220km	1	0.8089201
h	4mph	1	0.8178035
h	50mph	1	0.80743986
h	5mph	1	0.81080997
h	60mph	1	0.8152473
h	65mph	1	0.8119785
h	75mph	1	0.805842
h	80mph	1	0.8356084
h	90mph	1	0.813613
h	a2	1	0.7951881
h	ab	1	0.74488586
half	16th	1	0.6353649
half	18th	1	0.6660015
half	20th	1	0.69195265
half	beginning	1	0.6821774
half	decade	1	0.6950685
half	decades	1	0.6694684
half	eighteenth	1	0.6788702
half	equalised	1	0.72224635
half	fifteenth	1	0.65930355
half	five	1	0.6430352
half	giving	1	0.69927233
half	keldorf	1	0.70428777
half	longer	1	0.61853135
half	missed	1	0.7295264
half	nineteenth	1	0.6768263
half	scoreless	1	0.7028632
half	seventeenth	1	0.6619348
half	sixteenth	1	0.65054846
half	stoppage	1	0.7092552
half	third	1	0.70271397
half	thousandths	1	0.61107904
hall	adjoining	1	0.78825986
hall	auditorium	1	0.7934019
hall	balloting	1	0.5839254
hall	banqueting	1	0.7878939
hall	broadcasters	1	0.6617615
hall	clubhouse	1	0.7520566
hall	coaches	1	0.62213886
hall	derngate	1	0.56279457
hall	enshrinee	1	0.5828566
hall	fame	1	0.6847198
hall	foyer	1	0.811974
hall	hollinshead	1	0.61497986
hall	house	1	0.81538224
hall	inducted	1	0.7110784
hall	inductee	1	0.7943327
hall	inductees	1	0.75637984
hall	ken	1	0.6721789
hall	llangoed	1	0.5578793
hall	naismith	1	0.62532586
hall	pavilion	1	0.7940286
hall	refectory	1	0.76554483
hall	songwriters	1	0.6646544
hall	spacious	1	0.7504541
hand	barehanded	1	0.6778023
hand	brushes	1	0.742582
hand	cardboard	1	0.76782006
hand	commentators	1	0.49245244
hand	crafted	1	0.7435956
hand	fist	1	0.69690603
hand	fists	1	0.7300195
hand	grappling	1	0.72077405
hand	grounds	1	0.60934377
hand	handmade	1	0.7793286
hand	individually	1	0.73235464
hand	insisting	1	0.5273967
hand	kneeing	1	0.6855775
hand	lacquered	1	0.724656
hand	opponent	1	0.6442144
hand	opponentas	1	0.703592
hand	paper	1	0.74625224
hand	parrying	1	0.65305424
hand	predicated	1	0.5047324
hand	screenprinted	1	0.7491595
hand	sewing	1	0.746886
hand	slashing	1	0.66258484
hand	stencils	1	0.75305086
hand	sticks	1	0.7256325
hand	thimbles	1	0.7589778
hand	wooden	1	0.73947984
hard	20mb	1	0.828632
hard	adapters	1	0.828743
hard	always	1	0.74754626
hard	band	1	0.8587431
hard	boot	1	0.82598305
hard	careful	1	0.7478523
hard	controller	1	0.819642
hard	disk	1	0.8981897
hard	diskette	1	0.81662464
hard	disks	1	0.84891653
hard	drives	1	0.9074012
hard	eager	1	0.7405688
hard	electropop	1	0.8487499
hard	floppy	1	0.8951685
hard	glam	1	0.8744291
hard	grunge	1	0.8377391
hard	hardcore	1	0.837715
hard	hdds	1	0.83718544
hard	indie	1	0.87496114
hard	motherboard	1	0.8142714
hard	prog	1	0.8451082
hard	punk	1	0.86980563
hard	quick	1	0.716911
hard	ram	1	0.8323529
hard	rom	1	0.83438677
hard	ska	1	0.84178567
hard	stoner	1	0.8676214
hard	synthpop	1	0.85800636
hard	willing	1	0.75044286
h	avg	1	0.7444518
h	bats	1	0.91320837
h	batters	1	0.5504411
h	batting	1	0.75411516
head	backs	1	0.7826472
head	beneath	1	0.8435198
head	bowden	1	0.7798435
head	bygdin	1	0.6673736
head	cheek	1	0.88942724
head	chest	1	0.8907374
head	coach	1	0.8765591
head	coordinator	1	0.8421925
head	coyer	1	0.7573691
head	dewlap	1	0.84403676
head	dunmanus	1	0.6750703
head	entrance	1	0.67624736
head	forehead	1	0.87284225
head	godrevy	1	0.7019531
head	hired	1	0.8109129
head	holmgren	1	0.7600117
head	huntworth	1	0.7103993
head	linebackers	1	0.80473244
head	lip	1	0.85281533
head	lochinver	1	0.6883925
head	mangaehu	1	0.66627306
head	maraetai	1	0.68152326
head	mouth	1	0.70679253
head	neck	1	0.85020286
head	nehlen	1	0.7600834
head	oostanaula	1	0.6725382
head	petrino	1	0.7640372
head	protruding	1	0.84459114
head	quarterbacks	1	0.8318025
head	richt	1	0.75793743
head	scrabster	1	0.6781744
head	shotover	1	0.68948257
head	shoulders	1	0.8529516
head	sparano	1	0.7667392
head	strathbeg	1	0.6925116
head	tremadog	1	0.6872392
head	tututawa	1	0.6638652
head	ugashik	1	0.68068075
head	upper	1	0.8619682
health	assistance	1	0.8046092
health	childcare	1	0.80048364
health	consequences	1	0.76341003
health	counseling	1	0.7896232
health	deteriorated	1	0.75826657
health	deteriorating	1	0.69166636
health	eyesight	1	0.7358443
health	failing	1	0.7196586
health	homesickness	1	0.66663945
health	hrsa	1	0.7971566
health	illness	1	0.79404783
health	illnesses	1	0.7667407
health	immunizations	1	0.78064203
health	inadequate	1	0.77302593
health	insurance	1	0.8141654
health	interventions	1	0.81071585
health	mental	1	0.7672112
health	nutrition	1	0.79944265
health	obesity	1	0.8036777
health	outcomes	1	0.83562225
health	patientsa	1	0.77455366
health	providing	1	0.78566796
health	provision	1	0.8013327
health	risks	1	0.80249137
health	services	1	0.8829903
health	welfare	1	0.86175424
heart	cathedral	1	0.55942595
heart	complications	1	0.77251124
heart	conscience	1	0.8104687
heart	convent	1	0.58083534
heart	cradle	1	0.559985
heart	curse	1	0.76838595
heart	emphysema	1	0.7055938
heart	fear	1	0.77893186
heart	hands	1	0.7560487
heart	holy	1	0.55174476
heart	immaculate	1	0.56780875
heart	lady	1	0.61568296
heart	lourdes	1	0.55923676
heart	outskirts	1	0.5502672
heart	redeemer	1	0.57320434
heart	rosary	1	0.60681164
heart	saviour	1	0.56690806
heart	shrine	1	0.5848948
heart	sorrow	1	0.7689375
heart	souichi	1	0.754077
heart	soul	1	0.8005192
heart	spirit	1	0.80176353
help	aims	1	0.8010103
help	avoid	1	0.81529397
help	conspires	1	0.56782097
help	dalliance	1	0.57349443
help	detect	1	0.76470447
help	educate	1	0.8420963
help	eliminate	1	0.8485096
help	empower	1	0.85616976
help	enable	1	0.75186324
help	encouragement	1	0.6276016
help	engage	1	0.78420734
help	enhance	1	0.80711657
help	enlists	1	0.5714898
help	examine	1	0.7671435
help	improve	1	0.79504424
help	initiate	1	0.7618664
help	inspire	1	0.8086185
help	locate	1	0.77001375
help	minimize	1	0.7861246
help	motivate	1	0.8026605
help	prevent	1	0.8232196
help	reunites	1	0.5831176
help	reuniting	1	0.5958587
help	seeks	1	0.79935974
help	unwanted	1	0.7666048
here	1760	1	0.62775505
here	above	1	0.78043485
here	clearly	1	0.76005656
here	come	1	0.8302447
here	equiprobable	1	0.7378433
here	follows	1	0.7420879
here	fucking	1	0.86800504
here	going	1	0.82970876
here	gotta	1	0.8292354
here	hear	1	0.8533039
here	hyperarithmetical	1	0.7308368
here	iall	1	0.84902215
here	ll	1	0.8551161
here	love	1	0.85812145
here	oh	1	0.8477374
here	ordering	1	0.7625066
here	orderings	1	0.74182063
here	simple	1	0.75371957
here	surreals	1	0.7806084
here	unambiguous	1	0.7280359
here	undefined	1	0.7266962
h	g0	1	0.83013636
h	g	1	0.66586435
h	games	1	0.7100284
h	gp	1	0.5891816
h	home	1	0.57376015
h	hr	1	0.7586096
h	ij	1	0.8146024
hill	28cincinnati	1	0.6066166
hill	atop	1	0.7710088
hill	beacon	1	0.6456473
hill	bunker	1	0.6128994
hill	cairn	1	0.79304475
hill	cliff	1	0.7609271
hill	fuller	1	0.76532847
hill	hillock	1	0.7907555
hill	hilltop	1	0.787224
hill	loadpot	1	0.76397604
hill	lookout	1	0.7643523
hill	meadow	1	0.7621056
hill	norwottuck	1	0.76433426
hill	oak	1	0.65506583
hill	outcrop	1	0.76780784
hill	overlooking	1	0.8081574
hill	phillips	1	0.7533411
hill	pleasant	1	0.6788168
hill	promontory	1	0.76552117
hill	stanley	1	0.7566813
hill	summit	1	0.78177863
hill	walbury	1	0.80560315
hill	wood	1	0.7465309
history	anthropology	1	0.8094572
history	archeology	1	0.8591267
history	bcafl	1	0.66589665
history	becoming	1	0.6717473
history	botany	1	0.7949994
history	cattrano	1	0.6250475
history	comparative	1	0.8368741
history	ethnography	1	0.7968734
history	ethnology	1	0.853793
history	ethnomusicology	1	0.7690835
history	ever	1	0.6277916
history	first	1	0.61789244
history	inaugural	1	0.65680856
history	leagueas	1	0.6329239
history	linguistics	1	0.8493733
history	longest	1	0.6551735
history	nbl	1	0.6493269
history	nwbl	1	0.6318855
history	orenco	1	0.6310059
history	philology	1	0.8107292
history	political	1	0.7724805
history	previously	1	0.6341391
history	social	1	0.7929635
history	worst	1	0.6277821
hit	affected	1	0.737041
hit	battered	1	0.7082097
hit	cashbox	1	0.7819312
hit	chart	1	0.8128841
hit	charted	1	0.82892674
hit	charting	1	0.8398497
hit	damaged	1	0.70794976
hit	damaging	1	0.7763841
hit	dance	1	0.80363774
hit	devastating	1	0.7580142
hit	explosion	1	0.7135226
hit	flooding	1	0.7127758
hit	grabbing	1	0.7867812
hit	intentionally	1	0.76011866
hit	jump	1	0.80754554
hit	knock	1	0.78186566
hit	number	1	0.83792394
hit	peaking	1	0.8352445
hit	punch	1	0.8044048
hit	reached	1	0.8046772
hit	rope	1	0.7692952
hit	severely	1	0.7225686
hit	singles	1	0.811971
hit	snap	1	0.77498704
hit	top	1	0.8365234
hit	topper	1	0.8221438
hit	topping	1	0.859185
hit	tornado	1	0.7266909
h	j	1	0.864115
h	k	1	0.83494085
h	l	1	0.8741295
h	minutes	1	0.54616475
h	mph	1	0.8615325
hold	come	1	0.78713435
hold	comin	1	0.7557234
hold	consolidate	1	0.66657
hold	elude	1	0.67030793
hold	gettin	1	0.75544435
hold	go	1	0.7456153
hold	goin	1	0.7826748
hold	gotta	1	0.7427235
hold	keep	1	0.68675613
hold	loving	1	0.76912147
hold	reclaim	1	0.6618317
hold	regain	1	0.6854217
hold	regroup	1	0.68941265
hold	relinquish	1	0.67745906
hold	retain	1	0.6805399
hold	shake	1	0.6780929
hold	someday	1	0.75182706
hold	submit	1	0.6605925
hold	tonight	1	0.78944266
holiday	accommodation	1	0.6942932
holiday	chalets	1	0.68745625
holiday	christmas	1	0.6727537
holiday	commemoration	1	0.65855634
holiday	dining	1	0.72047424
holiday	easter	1	0.6648931
holiday	festivity	1	0.66658044
holiday	fever	1	0.70411074
holiday	funfairs	1	0.6836712
holiday	getaways	1	0.69116
holiday	hey	1	0.6767644
holiday	holidaymakers	1	0.682757
holiday	holidays	1	0.70824623
holiday	lodging	1	0.7110681
holiday	month	1	0.64757407
holiday	picnics	1	0.7223256
holiday	psalty	1	0.69246376
holiday	refreshments	1	0.71706164
holiday	resort	1	0.7175829
holiday	skit	1	0.6788005
holiday	thanksgiving	1	0.69381064
home	3a2	1	0.7308574
home	4a0	1	0.7232474
home	5a0	1	0.75505036
home	9a0	1	0.7226631
home	against	1	0.7543353
home	bases	1	0.7369096
